web-scraper-order,web-scraper-start-url,Movie title,Rating,Movie links,Movie links-href,Director,Writers,Stars
"1771934164-1682","https://www.imdb.com/chart/top/","","","The Intouchables","https://www.imdb.com/title/tt1675434/?ref_=chttp_t_48","","Éric Toledano",""
"1771934164-1683","https://www.imdb.com/chart/top/","","","The Intouchables","https://www.imdb.com/title/tt1675434/?ref_=chttp_t_48","","Philippe Pozzo di Borgo",""
"1771934164-1684","https://www.imdb.com/chart/top/","","","The Intouchables","https://www.imdb.com/title/tt1675434/?ref_=chttp_t_48","","","François Cluzet"
"1771934164-1685","https://www.imdb.com/chart/top/","","","The Intouchables","https://www.imdb.com/title/tt1675434/?ref_=chttp_t_48","","","Omar Sy"
"1771934164-1686","https://www.imdb.com/chart/top/","","","The Intouchables","https://www.imdb.com/title/tt1675434/?ref_=chttp_t_48","","","Anne Le Ny"
"1771934168-1687","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","Michael Curtiz","",""
"1771934168-1688","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","Philip G. Epstein",""
"1771934168-1689","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","Julius J. Epstein",""
"1771934168-1690","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","Howard Koch",""
"1771934168-1691","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","","Philip G. Epstein"
"1771934168-1692","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","","Julius J. Epstein"
"1771934168-1693","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","","Howard Koch"
"1771934168-1694","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","","Humphrey Bogart"
"1771934168-1695","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","","Ingrid Bergman"
"1771934168-1696","https://www.imdb.com/chart/top/","","","Casablanca","https://www.imdb.com/title/tt0034583/?ref_=chttp_t_47","","","Paul Henreid"
"1771934172-1697","https://www.imdb.com/chart/top/","","","Kill Bill: The Whole Bloody Affair","https://www.imdb.com/title/tt6019206/?ref_=chttp_t_46","Quentin Tarantino","",""
"1771934172-1698","https://www.imdb.com/chart/top/","","","Kill Bill: The Whole Bloody Affair","https://www.imdb.com/title/tt6019206/?ref_=chttp_t_46","","Quentin Tarantino",""
"1771934172-1699","https://www.imdb.com/chart/top/","","","Kill Bill: The Whole Bloody Affair","https://www.imdb.com/title/tt6019206/?ref_=chttp_t_46","","Uma Thurman",""
"1771934172-1700","https://www.imdb.com/chart/top/","","","Kill Bill: The Whole Bloody Affair","https://www.imdb.com/title/tt6019206/?ref_=chttp_t_46","","","Uma Thurman"
"1771934172-1701","https://www.imdb.com/chart/top/","","","Kill Bill: The Whole Bloody Affair","https://www.imdb.com/title/tt6019206/?ref_=chttp_t_46","","","Lucy Liu"
"1771934172-1702","https://www.imdb.com/chart/top/","","","Kill Bill: The Whole Bloody Affair","https://www.imdb.com/title/tt6019206/?ref_=chttp_t_46","","","Vivica A. Fox"
"1771934177-1703","https://www.imdb.com/chart/top/","","","Cinema Paradiso","https://www.imdb.com/title/tt0095765/?ref_=chttp_t_45","Giuseppe Tornatore","",""
"1771934177-1704","https://www.imdb.com/chart/top/","","","Cinema Paradiso","https://www.imdb.com/title/tt0095765/?ref_=chttp_t_45","","Giuseppe Tornatore",""
"1771934177-1705","https://www.imdb.com/chart/top/","","","Cinema Paradiso","https://www.imdb.com/title/tt0095765/?ref_=chttp_t_45","","Vanna Paoli",""
"1771934177-1706","https://www.imdb.com/chart/top/","","","Cinema Paradiso","https://www.imdb.com/title/tt0095765/?ref_=chttp_t_45","","","Philippe Noiret"
"1771934177-1707","https://www.imdb.com/chart/top/","","","Cinema Paradiso","https://www.imdb.com/title/tt0095765/?ref_=chttp_t_45","","","Enzo Cannavale"
"1771934177-1708","https://www.imdb.com/chart/top/","","","Cinema Paradiso","https://www.imdb.com/title/tt0095765/?ref_=chttp_t_45","","","Antonella Attili"
"1771934180-1709","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","Joaquim Dos Santos","",""
"1771934180-1710","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","Kemp Powers","",""
"1771934180-1711","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","Justin K. Thompson","",""
"1771934180-1712","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","","Phil Lord",""
"1771934180-1713","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","","Christopher Miller",""
"1771934180-1714","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","","Dave Callaham",""
"1771934180-1715","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","","","Shameik Moore"
"1771934180-1716","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","","","Hailee Steinfeld"
"1771934180-1717","https://www.imdb.com/chart/top/","","","Spider-Man: Across the Spider-Verse","https://www.imdb.com/title/tt9362722/?ref_=chttp_t_44","","","Brian Tyree Henry"
"1771934184-1718","https://www.imdb.com/chart/top/","","","Léon: The Professional","https://www.imdb.com/title/tt0110413/?ref_=chttp_t_43","Luc Besson","",""
"1771934184-1719","https://www.imdb.com/chart/top/","","","Léon: The Professional","https://www.imdb.com/title/tt0110413/?ref_=chttp_t_43","","Luc Besson",""
"1771934184-1720","https://www.imdb.com/chart/top/","","","Léon: The Professional","https://www.imdb.com/title/tt0110413/?ref_=chttp_t_43","","","Jean Reno"
"1771934184-1721","https://www.imdb.com/chart/top/","","","Léon: The Professional","https://www.imdb.com/title/tt0110413/?ref_=chttp_t_43","","","Gary Oldman"
"1771934184-1722","https://www.imdb.com/chart/top/","","","Léon: The Professional","https://www.imdb.com/title/tt0110413/?ref_=chttp_t_43","","","Natalie Portman"
"1771934189-1723","https://www.imdb.com/chart/top/","","","American History X","https://www.imdb.com/title/tt0120586/?ref_=chttp_t_42","Tony Kaye","",""
"1771934189-1724","https://www.imdb.com/chart/top/","","","American History X","https://www.imdb.com/title/tt0120586/?ref_=chttp_t_42","","David McKenna",""
"1771934189-1725","https://www.imdb.com/chart/top/","","","American History X","https://www.imdb.com/title/tt0120586/?ref_=chttp_t_42","","","Edward Norton"
"1771934189-1726","https://www.imdb.com/chart/top/","","","American History X","https://www.imdb.com/title/tt0120586/?ref_=chttp_t_42","","","Edward Furlong"
"1771934189-1727","https://www.imdb.com/chart/top/","","","American History X","https://www.imdb.com/title/tt0120586/?ref_=chttp_t_42","","","Beverly D'Angelo"
"1771934192-1728","https://www.imdb.com/chart/top/","","","The Prestige","https://www.imdb.com/title/tt0482571/?ref_=chttp_t_41","Christopher Nolan","",""
"1771934192-1729","https://www.imdb.com/chart/top/","","","The Prestige","https://www.imdb.com/title/tt0482571/?ref_=chttp_t_41","","Jonathan Nolan",""
"1771934192-1730","https://www.imdb.com/chart/top/","","","The Prestige","https://www.imdb.com/title/tt0482571/?ref_=chttp_t_41","","Christopher Nolan",""
"1771934192-1731","https://www.imdb.com/chart/top/","","","The Prestige","https://www.imdb.com/title/tt0482571/?ref_=chttp_t_41","","Christopher Priest",""
"1771934192-1732","https://www.imdb.com/chart/top/","","","The Prestige","https://www.imdb.com/title/tt0482571/?ref_=chttp_t_41","","","Christian Bale"
"1771934192-1733","https://www.imdb.com/chart/top/","","","The Prestige","https://www.imdb.com/title/tt0482571/?ref_=chttp_t_41","","","Hugh Jackman"
"1771934192-1734","https://www.imdb.com/chart/top/","","","The Prestige","https://www.imdb.com/title/tt0482571/?ref_=chttp_t_41","","","Scarlett Johansson"
"1771934195-1735","https://www.imdb.com/chart/top/","","","Whiplash","https://www.imdb.com/title/tt2582802/?ref_=chttp_t_40","Damien Chazelle","",""
"1771934195-1736","https://www.imdb.com/chart/top/","","","Whiplash","https://www.imdb.com/title/tt2582802/?ref_=chttp_t_40","","Damien Chazelle",""
"1771934195-1737","https://www.imdb.com/chart/top/","","","Whiplash","https://www.imdb.com/title/tt2582802/?ref_=chttp_t_40","","","Miles Teller"
"1771934195-1738","https://www.imdb.com/chart/top/","","","Whiplash","https://www.imdb.com/title/tt2582802/?ref_=chttp_t_40","","","J.K. Simmons"
"1771934195-1739","https://www.imdb.com/chart/top/","","","Whiplash","https://www.imdb.com/title/tt2582802/?ref_=chttp_t_40","","","Melissa Benoist"
"1771934201-1740","https://www.imdb.com/chart/top/","","","The Departed","https://www.imdb.com/title/tt0407887/?ref_=chttp_t_39","Martin Scorsese","",""
"1771934201-1741","https://www.imdb.com/chart/top/","","","The Departed","https://www.imdb.com/title/tt0407887/?ref_=chttp_t_39","","William Monahan",""
"1771934201-1742","https://www.imdb.com/chart/top/","","","The Departed","https://www.imdb.com/title/tt0407887/?ref_=chttp_t_39","","Alan Mak",""
"1771934201-1743","https://www.imdb.com/chart/top/","","","The Departed","https://www.imdb.com/title/tt0407887/?ref_=chttp_t_39","","Felix Chong",""
"1771934201-1744","https://www.imdb.com/chart/top/","","","The Departed","https://www.imdb.com/title/tt0407887/?ref_=chttp_t_39","","","Leonardo DiCaprio"
"1771934201-1745","https://www.imdb.com/chart/top/","","","The Departed","https://www.imdb.com/title/tt0407887/?ref_=chttp_t_39","","","Matt Damon"
"1771934201-1746","https://www.imdb.com/chart/top/","","","The Departed","https://www.imdb.com/title/tt0407887/?ref_=chttp_t_39","","","Jack Nicholson"
"1771934204-1747","https://www.imdb.com/chart/top/","","","Harakiri","https://www.imdb.com/title/tt0056058/?ref_=chttp_t_38","Masaki Kobayashi","",""
"1771934204-1748","https://www.imdb.com/chart/top/","","","Harakiri","https://www.imdb.com/title/tt0056058/?ref_=chttp_t_38","","Yasuhiko Takiguchi",""
"1771934204-1749","https://www.imdb.com/chart/top/","","","Harakiri","https://www.imdb.com/title/tt0056058/?ref_=chttp_t_38","","Shinobu Hashimoto",""
"1771934204-1750","https://www.imdb.com/chart/top/","","","Harakiri","https://www.imdb.com/title/tt0056058/?ref_=chttp_t_38","","","Tatsuya Nakadai"
"1771934204-1751","https://www.imdb.com/chart/top/","","","Harakiri","https://www.imdb.com/title/tt0056058/?ref_=chttp_t_38","","","Akira Ishihama"
"1771934204-1752","https://www.imdb.com/chart/top/","","","Harakiri","https://www.imdb.com/title/tt0056058/?ref_=chttp_t_38","","","Shima Iwashita"
"1771934207-1753","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","Roger Allers","",""
"1771934207-1754","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","Rob Minkoff","",""
"1771934207-1755","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","Irene Mecchi",""
"1771934207-1756","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","Jonathan Roberts",""
"1771934207-1757","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","Linda Woolverton",""
"1771934207-1758","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","","Irene Mecchi"
"1771934207-1759","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","","Jonathan Roberts"
"1771934207-1760","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","","Linda Woolverton"
"1771934207-1761","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","","Matthew Broderick"
"1771934207-1762","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","","Jeremy Irons"
"1771934207-1763","https://www.imdb.com/chart/top/","","","The Lion King","https://www.imdb.com/title/tt0110357/?ref_=chttp_t_37","","","James Earl Jones"
"1771934211-1764","https://www.imdb.com/chart/top/","","","Psycho","https://www.imdb.com/title/tt0054215/?ref_=chttp_t_36","Alfred Hitchcock","",""
"1771934211-1765","https://www.imdb.com/chart/top/","","","Psycho","https://www.imdb.com/title/tt0054215/?ref_=chttp_t_36","","Joseph Stefano",""
